id,date,language,title,normalized_rating,actual_rating,offering_Accommodation,offering_Food & Beverage,offering_Retail,offering_Tourism Attractions/ Sites,offering_Religious,destination,sentiment_lexicon,sentiment_LLM,clean_content,theme_LDA,theme_BERT,num_offerings,month_year
377380-203585861309,2021-04-11 08:22:00+00:00,ara,Al Bujairi Heritage Park,100.0,5.0,1,0,0,1,0,Riyadh,positive,positive,اجمل الاماكن الرياض اتمنى ان وزارة السياحه ماتختطفه الشعب وتضع تسعيرات فلكيه,Attractions & Scenic / Heritage Sites,Beautiful places,2,2021-04
377380-203585861495,2021-04-11 07:48:00+00:00,eng,Al Wazarat park,80.0,4.0,0,0,0,1,0,Madinah,positive,positive,good,Food & Dining / Restaurants,Positive customer feedback,1,2021-04
377380-203585861943,2021-04-11 08:13:00+00:00,ara,Yam Beach,80.0,4.0,0,0,0,1,0,KAEC,neutral,neutral,جيبو معاكم مناشف السعر شامل المناشف او الالعاب البحرية,City Amenities & Shopping (Riyadh-focused),Beautiful places,1,2021-04
377380-203585862369,2021-04-11 08:00:00+00:00,eng,Yam Beach,40.0,2.0,0,0,0,1,0,KAEC,neutral,negative,expensive enter single weekend food great drink expensive also area need lot thing,Food & Dining / Restaurants,Restaurant dining experience,1,2021-04
377380-203585862708,2021-04-11 08:28:00+00:00,ara,Al Bujairi Heritage Park,100.0,5.0,1,0,0,1,0,Riyadh,neutral,negative,رحناه قالو مسكر ومارح يفتح الا سنة,Attractions & Scenic / Heritage Sites,Need for improvement,2,2021-04
377380-203585862726,2021-04-11 07:36:00+00:00,ara,Khobar Sea Front,60.0,3.0,0,0,0,1,0,Khobar,neutral,positive,ممتازة,Accommodation & Positive Venue Experience,Positive customer feedback,1,2021-04
377380-203585862948,2021-04-11 08:07:00+00:00,ara,Yam Beach,60.0,3.0,0,0,0,1,0,KAEC,neutral,negative,شاطئ عادي والسعر للشخص مرتفع,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203585862957,2021-04-11 08:33:00+00:00,ara,Al Bujairi Heritage Park,80.0,4.0,1,0,0,1,0,Riyadh,neutral,negative,مكان تنزه جميل مغلق حاليا للتحسينات,Accommodation & Positive Venue Experience,Temporarily closed businesses,2,2021-04
377380-203585863465,2021-04-11 07:21:00+00:00,eng,Khobar Sea Front,100.0,5.0,0,0,0,1,0,Khobar,positive,positive,great place love,Food & Dining / Restaurants,Customer satisfaction,1,2021-04
377380-203585864287,2021-04-11 08:06:00+00:00,ara,Yam Beach,100.0,5.0,0,0,0,1,0,KAEC,neutral,positive,جميل وخدمات واحلا ايام,Accommodation & Positive Venue Experience,Positive customer feedback,1,2021-04
377380-203585864502,2021-04-11 08:14:00+00:00,eng,Yam Beach,100.0,5.0,0,0,0,1,0,KAEC,positive,positive,clean nice beach love,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203585864793,2021-04-11 08:03:00+00:00,eng,Yam Beach,40.0,2.0,0,0,0,1,0,KAEC,neutral,negative,crowded guest litter beach water sand full pointy well slimy thing inside water fun walk water shallow get deep enough swim last meter get along entrance staff mainly due kaec resident card discount dispute nice area could much better improvement management,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203585865019,2021-04-11 08:42:00+00:00,ara,Al Bujairi Heritage Park,20.0,1.0,1,0,0,1,0,Riyadh,neutral,negative,جهه مقفل,Attractions & Scenic / Heritage Sites,Temporarily closed businesses,2,2021-04
377380-203585870382,2021-04-11 08:24:00+00:00,ara,Al Bujairi Heritage Park,80.0,4.0,1,0,0,1,0,Riyadh,neutral,neutral,جيد وفيه عماله حريصين النظافه اعتقد انك تجيها بالنهار افضل طبعا اكيد فصل الشتاء يعيبها لايوجد مواقف قريبه,Accommodation & Positive Venue Experience,Hotel cleanliness quality,2,2021-04
377380-203585870820,2021-04-11 07:11:00+00:00,eng,Khobar Sea Front,80.0,4.0,0,0,0,1,0,Khobar,positive,positive,nice enjoy fresh air,Food & Dining / Restaurants,Peaceful and Beautiful Atmosphere,1,2021-04
377380-203585870841,2021-04-11 08:21:00+00:00,ara,Al Bujairi Heritage Park,100.0,5.0,1,0,0,1,0,Riyadh,neutral,positive,المكان جميل اتمنئ عدم التشيش والتدخين وطبعا ملاحظات انه يفتقر للخدمات سواء اكركم الله دورة مياة او محل بيع مياة شرب واتمنئ ان يفعل مرور او شرطة بالسيكل بدال اصحاب السيارات والباجيرو افضل كرياضه واوفر بنزين ومواصلات واتمنئ ان يكون اهتمام التشجير والنظافة لانه يوجد تقصير الناحية وشكرا سبحانك اللهم وبحمدك ، أشهد إله أستغفرك وأتوب حسبي الله إله توكلت رب العرش العظيم إله الله وحده شريك ، الملك وله الحمد ، شيء قدير حول قوة بالله الله وبحمده عدد خلقه ، ورضا نفسه ، وزنة عرشه ، ومداد كلماته اللهم صل وسلم نبينا محمد استغفرالله العظيم اله الا الحي القيوم واتوب اليه ومنهم يقول ربنا آتنا الدنيا حسنة وفي الآخرة حسنة وقنا عذاب النار البقرة,Accommodation & Positive Venue Experience,Religious expressions,2,2021-04
377380-203585871372,2021-04-11 07:08:00+00:00,ara,Khobar Sea Front,80.0,4.0,0,0,0,1,0,Khobar,neutral,positive,انصح بزيارتها,Accommodation & Positive Venue Experience,Need for improvement,1,2021-04
377380-203585872089,2021-04-11 07:52:00+00:00,eng,Yam Beach,60.0,3.0,0,0,0,1,0,KAEC,positive,positive,place nice comfortable clean sea stone everyone enjoy free shower setting area coffee restaurant service excellent,Food & Dining / Restaurants,Restaurant dining experience,1,2021-04
377380-203585874796,2021-04-11 08:18:00+00:00,ara,Al Bujairi Heritage Park,100.0,5.0,1,0,0,1,0,Riyadh,neutral,positive,الدرعية التاريخية مواقع أثرية سعودية مسجلة ضمن قائمة التراث العالمي اليونيسكو تعتبر أهم المواقع العالمية أجمل وأحب الاماكن الى قلبي مليئة بالنخيل والتاريخ والفن وادي حنيفة حي طريف والبجيري بيوتها الطين نخيلها ومزارعها سبب كافي لعشقها للأبد,Religious / Spiritual & Tranquil Sites,Beautiful places,2,2021-04
377380-203585875419,2021-04-11 08:09:00+00:00,eng,Yam Beach,80.0,4.0,0,0,0,1,0,KAEC,positive,positive,con water shallow long distance beach hard foot pro calm tidy nice facility overall worth try,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203585875585,2021-04-11 07:09:00+00:00,eng,Khobar Sea Front,100.0,5.0,0,0,0,1,0,Khobar,positive,positive,nice place,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203585875614,2021-04-11 08:19:00+00:00,ara,Al Bujairi Heritage Park,20.0,1.0,1,0,0,1,0,Riyadh,neutral,neutral,منتزة البجيري مفتوح الان ؟ مقفل,Attractions & Scenic / Heritage Sites,Temporarily closed businesses,2,2021-04
377380-203585875615,2021-04-11 07:10:00+00:00,ara,Khobar Sea Front,80.0,4.0,0,0,0,1,0,Khobar,neutral,positive,ممتاز,Religious / Spiritual & Tranquil Sites,Positive customer feedback,1,2021-04
377380-203585875678,2021-04-11 07:50:00+00:00,eng,Yam Beach,20.0,1.0,0,0,0,1,0,KAEC,negative,negative,riyal entree fee dirty sand beach nothing special,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203585875681,2021-04-11 07:51:00+00:00,eng,Yam Beach,100.0,5.0,0,0,0,1,0,KAEC,positive,positive,excellent beach well maintained,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203585875714,2021-04-11 07:58:00+00:00,eng,Yam Beach,80.0,4.0,0,0,0,1,0,KAEC,positive,positive,amazing,Food & Dining / Restaurants,Positive customer feedback,1,2021-04
377380-203585875975,2021-04-11 07:48:00+00:00,ara,Al Masmak Palace Museum,100.0,5.0,1,0,0,1,0,Riyadh,neutral,positive,مكان جدا جميل ويستحق الزيارة واشكر العاملين ادب واخلاق,Accommodation & Positive Venue Experience,Beautiful places,2,2021-04
377380-203585876912,2021-04-11 07:47:00+00:00,ara,Yam Beach,100.0,5.0,0,0,0,1,0,KAEC,neutral,positive,الرسوم للفرد مكان ممتاز حرس امن الحمدلله بصراحة بالنسبة انظف شرم الشيخ,Accommodation & Positive Venue Experience,Religious expressions,1,2021-04
377380-203585878339,2021-04-11 07:42:00+00:00,ara,Yam Beach,80.0,4.0,0,0,0,1,0,KAEC,neutral,positive,شاطيء يام جميل تجيه جمعه يفتح نظيف اكرر الزياره ، يلزومو الزوار باللباس المحتشم يكون احسن احسن ، مايقارن بشاطيء بيور بحر مغلق قدامك ارض جلسنا ننتظر ساعه مافتحو الوقت,Accommodation & Positive Venue Experience,Temporarily closed businesses,1,2021-04
377380-203585878632,2021-04-11 07:07:00+00:00,ara,Khobar Sea Front,100.0,5.0,0,0,0,1,0,Khobar,neutral,positive,جميله,Attractions & Scenic / Heritage Sites,Positive customer feedback,1,2021-04
377380-203585879134,2021-04-11 07:30:00+00:00,ara,Yam Beach,80.0,4.0,0,0,0,1,0,KAEC,neutral,neutral,شاطي عائلي الدخول ١٠٠ للعوائل ٢٠٠ للشباب يفتح ٨ صباحا الى ٦ المغرب عبارة مظلات تحتها كراسي للتشميس وتختلف اذواق ومذاهب الزوار وخاصة النساء فمنهم بالعباية ومنهم بالبكيني الخاص بالسباحة بينهم رغبة النساء ويوجد سماعات كبيرة وتشغيل أغاني منوعة عربي وغربي الأجواء ويوجد محل لبيع المشروبات ويوجد دورات مياة وتغيير ملابس للرجال وللنساء منفصلة,Religious / Spiritual & Tranquil Sites,Religious expressions,1,2021-04
377380-203585879158,2021-04-11 08:23:00+00:00,ara,Al Bujairi Heritage Park,100.0,5.0,1,0,0,1,0,Riyadh,neutral,positive,انصح بزيارته مكان جميل جدا ويجمع التراث والحضارة ويوجد كوفيهات رائعه جدا شكرا ادارة المنتزه,Accommodation & Positive Venue Experience,Beautiful places,2,2021-04
377380-203585879173,2021-04-11 08:42:00+00:00,ara,Hlewa Heritage Market,100.0,5.0,0,0,1,1,0,Madinah,neutral,positive,جميل مميز ويحتاج تطوير,Accommodation & Positive Venue Experience,Need for improvement,2,2021-04
377380-203585881931,2021-04-11 08:43:00+00:00,ara,Hlewa Heritage Market,80.0,4.0,0,0,1,1,0,Madinah,neutral,positive,مميز,Accommodation & Positive Venue Experience,Hotel cleanliness quality,2,2021-04
377380-203585882149,2021-04-11 07:44:00+00:00,ara,Al Masmak Palace Museum,100.0,5.0,1,0,0,1,0,Riyadh,neutral,positive,متحف تاريخي جميل قصص تاريخة فتح الرياض وتوحيد المملكة,City Amenities & Shopping (Riyadh-focused),Beautiful places,2,2021-04
377380-203585884533,2021-04-11 07:36:00+00:00,eng,Al Masmak Palace Museum,60.0,3.0,1,0,0,1,0,Riyadh,positive,positive,nice place little history journey,Food & Dining / Restaurants,Beautiful places,2,2021-04
377380-203585884541,2021-04-11 08:25:00+00:00,eng,Heet Cave,100.0,5.0,1,0,0,1,0,Riyadh,positive,positive,really amazing place visit,Food & Dining / Restaurants,Beautiful places,2,2021-04
377380-203585884882,2021-04-11 07:06:00+00:00,ara,Khobar Sea Front,100.0,5.0,0,0,0,1,0,Khobar,neutral,positive,مكان حلو رايق,Accommodation & Positive Venue Experience,Need for improvement,1,2021-04
377380-203585885455,2021-04-11 06:58:00+00:00,ara,Khobar Sea Front,100.0,5.0,0,0,0,1,0,Khobar,neutral,positive,رائعه جدا,Accommodation & Positive Venue Experience,Positive customer feedback,1,2021-04
377380-203585885469,2021-04-11 07:51:00+00:00,ara,Al Masmak Palace Museum,100.0,5.0,1,0,0,1,0,Riyadh,neutral,neutral,عبق الماضي وتاريخ المجد,Religious / Spiritual & Tranquil Sites,Need for improvement,2,2021-04
377380-203585885486,2021-04-11 07:57:00+00:00,eng,Yam Beach,60.0,3.0,0,0,0,1,0,KAEC,positive,negative,ive enjoyed trip wasnt expecting sea clear can garbage dumped music played site almost hr beach exposed outsider coming taking pic sea swing well maintained,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203585885505,2021-04-11 08:32:00+00:00,eng,Heet Cave,80.0,4.0,1,0,0,1,0,Riyadh,positive,positive,nice place hangout,Food & Dining / Restaurants,Beautiful places,2,2021-04
377380-203585885607,2021-04-11 08:41:00+00:00,eng,Heet Cave,100.0,5.0,1,0,0,1,0,Riyadh,positive,positive,great place visit beautiful cave beautiful inside lake,Food & Dining / Restaurants,Beautiful places,2,2021-04
377380-203585885638,2021-04-11 07:53:00+00:00,ara,Al Masmak Palace Museum,80.0,4.0,1,0,0,1,0,Riyadh,neutral,positive,متحف عريق تاريخ الدولة السعودية الحديثة,City Amenities & Shopping (Riyadh-focused),Beautiful places,2,2021-04
377380-203585885655,2021-04-11 07:46:00+00:00,ara,Al Masmak Palace Museum,100.0,5.0,1,0,0,1,0,Riyadh,neutral,positive,ممتازة,Accommodation & Positive Venue Experience,Positive customer feedback,2,2021-04
377380-203585885716,2021-04-11 07:05:00+00:00,ara,Khobar Sea Front,100.0,5.0,0,0,0,1,0,Khobar,neutral,neutral,هاايله,City Amenities & Shopping (Riyadh-focused),Need for improvement,1,2021-04
377380-203585886339,2021-04-11 08:37:00+00:00,ara,Hlewa Heritage Market,100.0,5.0,0,0,1,1,0,Madinah,neutral,positive,ممتاز جدا جدا وممتع تعيش زمان اول خل معك فلوس كاش مافيه شبكه وكل شي قديم موجود,Accommodation & Positive Venue Experience,Positive customer feedback,2,2021-04
377380-203585888256,2021-04-11 07:52:00+00:00,ara,Al Masmak Palace Museum,100.0,5.0,1,0,0,1,0,Riyadh,neutral,positive,مغلق بسبب احازة عيد الاضحى الاضاءة الخاجيه للمتحف رووعه,Religious / Spiritual & Tranquil Sites,Nighttime park experience,2,2021-04
377380-203585888263,2021-04-11 06:51:00+00:00,ara,Khobar Sea Front,100.0,5.0,0,0,0,1,0,Khobar,neutral,positive,جميلة وبها اماكن مخصصة للجري واماكن للتدريب,Religious / Spiritual & Tranquil Sites,Beautiful places,1,2021-04
377380-203585888938,2021-04-11 07:38:00+00:00,ara,Yam Beach,80.0,4.0,0,0,0,1,0,KAEC,neutral,positive,الشاطئ صغير جميل وتقضي استجمام جميل,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203585889053,2021-04-11 07:41:00+00:00,eng,Al Masmak Palace Museum,100.0,5.0,1,0,0,1,0,Riyadh,positive,positive,free museum public everything fine,Food & Dining / Restaurants,Beautiful places,2,2021-04
377380-203585889122,2021-04-11 08:41:00+00:00,ara,Hlewa Heritage Market,100.0,5.0,0,0,1,1,0,Madinah,neutral,neutral,مكان يلتقي يبحث أصالة الماضي والمجتمع القديم وطريقة البيع والشراء,Attractions & Scenic / Heritage Sites,Shopping malls,2,2021-04
377380-203585889270,2021-04-11 08:24:00+00:00,eng,Heet Cave,100.0,5.0,1,0,0,1,0,Riyadh,positive,positive,awesome placei never forget place best place adventure,Food & Dining / Restaurants,Beautiful places,2,2021-04
377380-203585889800,2021-04-11 06:59:00+00:00,ara,Khobar Sea Front,80.0,4.0,0,0,0,1,0,Khobar,neutral,positive,مكان رايق جدا للجلسة العائلة او الركض,Accommodation & Positive Venue Experience,Family-friendly place,1,2021-04
377380-203585889801,2021-04-11 08:40:00+00:00,ara,Hlewa Heritage Market,100.0,5.0,0,0,1,1,0,Madinah,neutral,positive,سوق شعبي كبير ومرتب وتجد ترغب مشاهدته متحف رئيسي والدكاكين تشدك النظرة الأولى تحويه الماضي الجميل وتخبرك بنمط المعيشة القائمة البساطة تنسى يكون جلسة تحتوي براد شاي بالنعناع إختيارك المصابيب المراصيع أقراص الكليجا المقدمة قهوة المشراق,Food & Dining / Restaurants,Beautiful places,2,2021-04
377380-203585889803,2021-04-11 07:38:00+00:00,ara,Al Masmak Palace Museum,80.0,4.0,1,0,0,1,0,Riyadh,neutral,negative,ذهبت وكان مغلق,Attractions & Scenic / Heritage Sites,Temporarily closed businesses,2,2021-04
377380-203585890021,2021-04-11 07:40:00+00:00,ara,Al Masmak Palace Museum,100.0,5.0,1,0,0,1,0,Riyadh,neutral,negative,لاحظت انه مقفل يوم الجمعة,Attractions & Scenic / Heritage Sites,Need for improvement,2,2021-04
377380-203585890111,2021-04-11 08:35:00+00:00,eng,Heet Cave,80.0,4.0,1,0,0,1,0,Riyadh,positive,negative,nice place serviced taken care rocky road reach crowded swim safely covid time,Food & Dining / Restaurants,Beautiful places,2,2021-04
